rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
73,3pLTOP0G0etiWUknFoRpsr,The Cave,Mumford & Sons,Sigh No More,currently_listening,142.00,141.00,49.00,58.00,34.00,12B,1,2026-07-14T02:51:30.513Z,https://open.spotify.com/track/3pLTOP0G0etiWUknFoRpsr
74,6MAev6g8Vz8UF7QfFlb6JD,White Blank Page,Mumford & Sons,Sigh No More,currently_listening,124.00,104.00,40.00,33.00,31.00,11A,1,2026-07-14T03:53:35.279Z,https://open.spotify.com/track/6MAev6g8Vz8UF7QfFlb6JD
75,0cIQEeA1OD5XzUjuplVfiT,Ditmas,Mumford & Sons,Wilder Mind (Deluxe),currently_listening,144.00,178.00,73.00,53.00,52.00,8B,1,2026-07-14T03:50:09.850Z,https://open.spotify.com/track/0cIQEeA1OD5XzUjuplVfiT
76,6BM4A4rhnKIxG61jN4A2jC,Snake Eyes,Mumford & Sons,Wilder Mind (Deluxe),currently_listening,180.00,121.00,64.00,37.00,20.00,8A,1,2026-07-14T03:52:22.194Z,https://open.spotify.com/track/6BM4A4rhnKIxG61jN4A2jC
77,2KQrrkOaaQWltWn6toCmfL,The Wolf,Mumford & Sons,Wilder Mind (Deluxe),currently_listening,153.00,151.00,71.00,43.00,37.00,10B,1,2026-07-14T03:52:41.337Z,https://open.spotify.com/track/2KQrrkOaaQWltWn6toCmfL
78,3cAV6C1QhgW6B83LjvE9T4,Tompkins Square Park,Mumford & Sons,Wilder Mind (Deluxe),currently_listening,162.00,165.00,75.00,47.00,43.00,7A,1,2026-07-14T03:52:52.590Z,https://open.spotify.com/track/3cAV6C1QhgW6B83LjvE9T4
79,4iJ3ZOcL5REtkoX7GNLPvQ,Here (with Chris Stapleton),"Mumford & Sons,Chris Stapleton",Prizefighter (Extended Edition),currently_listening,156.00,156.00,60.00,55.00,41.00,6B,1,2026-07-14T03:49:30.996Z,https://open.spotify.com/track/4iJ3ZOcL5REtkoX7GNLPvQ
80,3skn2lauGk7Dx6bVIt5DVj,Starlight,Muse,Black Holes and Revelations,currently_listening,122.00,174.00,87.00,55.00,32.00,12B,1,2026-07-20T02:25:00.136Z,https://open.spotify.com/track/3skn2lauGk7Dx6bVIt5DVj
81,1fBl642IhJOE5U319Gy2Go,Animal,Neon Trees,Habits,currently_listening,148.00,205.00,83.00,48.00,74.00,7B,1,2026-07-20T02:25:00.124Z,https://open.spotify.com/track/1fBl642IhJOE5U319Gy2Go
82,5ngcqrs4Xq915GUqNtNNr5,Young Blood,Noah Kahan,Busyhead,currently_listening,85.00,148.00,46.00,67.00,35.00,1B,1,2026-07-14T03:37:02.481Z,https://open.spotify.com/track/5ngcqrs4Xq915GUqNtNNr5
